supermarket,raw_text,raw_category,standardized_category,scraped_date,product_url
RedMart,"10% OFF
$8.95
$9.95
Large Envy Apple 3S
650 g
4D
4.7
(1.9k)
$1.38/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i588248295-s1691446361.html?fs_ab=2&priceCompare=skuId%3A1691446361%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A895%3BdisplayPrice%3A895%3BsinglePromotionId%3A91471632269928%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.779608650875386&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=134319&price=8.95&review=1942&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"$4.80
Premium Mutsu Fuji Apples
600 g
5D
4.8
(605)
$0.80/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303362534-s536696941.html?fs_ab=2&priceCompare=skuId%3A536696941%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A480%3BdisplayPrice%3A480%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.8826446280991735&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=27612&price=4.8&review=605&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"11% OFF
$4.95
$5.55
RedMart Royal Gala Apples
1 kg
8D
4.7
(5k)
$0.50/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i721458741-s2285376878.html?fs_ab=2&priceCompare=skuId%3A2285376878%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A495%3BdisplayPrice%3A495%3BsinglePromotionId%3A91471632352851%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.797678607164299&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=238906&price=4.95&review=4997&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"11% OFF
$4.95
$5.55
Fragrant Pears 6s
800 g
6D
4.8
(2.1k)
$0.62/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301128782-s527212647.html?fs_ab=2&priceCompare=skuId%3A527212647%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A495%3BdisplayPrice%3A495%3BsinglePromotionId%3A91471634867030%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.863421550094518&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=89109&price=4.95&review=2116&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"$4.95
Green Seedless Grapes
500 g
4D
4.7
(5.2k)
$0.99/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301106827-s527124133.html?fs_ab=2&priceCompare=skuId%3A527124133%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A495%3BdisplayPrice%3A495%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.703274087932647&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=393871&price=4.95&review=5153&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"$6.95
Fresh Figs 160G
160 g
3D
4.7
(641)
$4.34/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i304244959-s538456854.html?fs_ab=2&priceCompare=skuId%3A538456854%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A695%3BdisplayPrice%3A695%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.714508580343214&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=35844&price=6.95&review=641&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"$3.53
Large Fuji Apples 4s
4 Per Pack
8D
4.7
(4.9k)
$0.88/pc","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301086879-s527108351.html?fs_ab=2&priceCompare=skuId%3A527108351%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A353%3BdisplayPrice%3A353%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.723583934088569&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=256499&price=3.53&review=4855&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"$5.90
Honeydew Melon
1500 g
3D
4.5
(1.8k)
$0.39/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303232772-s536566348.html?fs_ab=2&priceCompare=skuId%3A536566348%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A590%3BdisplayPrice%3A590%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.527852893455922&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=74630&price=5.9&review=1849&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"10% OFF
$4.45
$4.95
Wogan Orah Mandarins 800G
800 g
3D
4.7
(457)
$0.56/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i1691081157-s8185934531.html?fs_ab=2&priceCompare=skuId%3A8185934531%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A445%3BdisplayPrice%3A445%3BsinglePromotionId%3A91471632371101%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.728665207877461&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=15689&price=4.45&review=457&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"$6.15
Jumbo Navel Oranges
950 g
6D
4.7
(2.1k)
$0.65/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301100916-s527118242.html?fs_ab=2&priceCompare=skuId%3A527118242%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A615%3BdisplayPrice%3A615%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.751661918328585&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=124412&price=6.15&review=2106&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"10% OFF
$3.46
$3.85
Gala Apples 600G
600 g
8D
4.7
(5.2k)
$0.58/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301076962-s527122210.html?fs_ab=2&priceCompare=skuId%3A527122210%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A346%3BdisplayPrice%3A346%3BsinglePromotionId%3A91471728925819%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.795535546801726&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=352098&price=3.46&review=5150&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"10% OFF
$3.60
$4.00
RedMart Packham Pear
600 g
8D
4.7
(2.5k)
$0.60/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303632649-s537332032.html?fs_ab=2&priceCompare=skuId%3A537332032%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A360%3BdisplayPrice%3A360%3BsinglePromotionId%3A91471632240965%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.777733755942948&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=108731&price=3.6&review=2524&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"SAVE $3.00
$5.95
$8.95
Australia White Peaches
500 g
3D
4.6
(1.1k)
$1.19/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i351530235-s817622883.html?fs_ab=2&priceCompare=skuId%3A817622883%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A595%3BdisplayPrice%3A595%3BsinglePromotionId%3A91471728997309%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.611692844677138&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=56618&price=5.95&review=1146&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"$3.25
Sunday Lemons 4s
450 g
6D
4.8
(2.8k)
$0.72/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303978849-s538132102.html?fs_ab=2&priceCompare=skuId%3A538132102%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A325%3BdisplayPrice%3A325%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.8253164556962025&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=155814&price=3.25&review=2765&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"SAVE 99¢
$7.96
$8.95
Purespect High Brix Orange Navel Bag
800 g
6D
4.7
(1.1k)
$1.00/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i614498617-s1812314702.html?fs_ab=2&priceCompare=skuId%3A1812314702%3Bsource%3Alazada-search-voucher-other%3Bsn%3A8bbc09916156c0c231558665ad320641%3BoriginPrice%3A796%3BdisplayPrice%3A796%3BsinglePromotionId%3A91471632297806%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012051850&c=&ratingscore=4.739327883742052&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=48282&price=7.96&review=1101&location=Singapore&stock=1&lang=en&request_id=8bbc09916156c0c231558665ad320641
RedMart,"Buy 3 For $11.35
$4.10
RedMart Thai Pre-Cut Fresh Coconut
600 g
5D
4.8
(13.4k)
$0.68/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i304998291-s541098322.html?fs_ab=2&priceCompare=skuId%3A541098322%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A410%3BdisplayPrice%3A410%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.81333234134365&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=1250066&price=4.1&review=13441&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"10% OFF
$8.96
$9.95
Lollipop Sugar Crunch Plum
500 g
4D
5.0
(3)
$1.79/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i3023176999-s20633504785.html?fs_ab=2&priceCompare=skuId%3A20633504785%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A896%3BdisplayPrice%3A896%3BsinglePromotionId%3A91471632346801%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=5.0&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=151&price=8.96&review=3&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"Buy 2 For $5.95
$4.95
Driscoll's Blueberries 125G
125 g
3D
4.8
(3.1k)
$3.96/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i2740472678-s18577119187.html?fs_ab=2&priceCompare=skuId%3A18577119187%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A495%3BdisplayPrice%3A495%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.891988323061953&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=267326&price=4.95&review=3083&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$12.95
Autumn Crisp Grapes 400G (26mm+) - Airflown
400 g
4D
4.7
(32)
$3.24/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i3596557538-s23727464766.html?fs_ab=2&priceCompare=skuId%3A23727464766%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A1295%3BdisplayPrice%3A1295%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.75&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=1791&price=12.95&review=32&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"10% OFF
$5.35
$5.95
Envy Apple 2s
450 g
4D
4.9
(93)
$1.19/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i3588511374-s23678958754.html?fs_ab=2&priceCompare=skuId%3A23678958754%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A535%3BdisplayPrice%3A535%3BsinglePromotionId%3A91471632269928%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.967741935483871&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=5308&price=5.35&review=93&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"SAVE $1.00
$11.90
$12.90
Yoiaji Strawberry 454G
454 g
4D
5.0
(9)
$2.62/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i3385405578-s22597051265.html?fs_ab=2&priceCompare=skuId%3A22597051265%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A1190%3BdisplayPrice%3A1190%3BsinglePromotionId%3A91471610638295%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=5.0&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=778&price=11.9&review=9&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"SAVE $4.45
$4.50
$8.95
Australia Yellow Peaches
500 g
3D
4.5
(856)
$0.90/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i351530236-s817622884.html?fs_ab=2&priceCompare=skuId%3A817622884%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A450%3BdisplayPrice%3A450%3BsinglePromotionId%3A91471634867030%3BsingleToolCode%3AflashSale%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.546728971962617&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=36309&price=4.5&review=856&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"11% OFF
$5.20
$5.85
RedMart Organic Royal Gala Apples
500 g
6D
4.7
(1.6k)
$1.04/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i721442990-s2285408425.html?fs_ab=2&priceCompare=skuId%3A2285408425%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A520%3BdisplayPrice%3A520%3BsinglePromotionId%3A91471632326889%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.777639751552795&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=138182&price=5.2&review=1610&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$4.07
Golden Pears 4s
1.2 kg
8D
4.7
(3.4k)
$0.34/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301088835-s527072963.html?fs_ab=2&priceCompare=skuId%3A527072963%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A407%3BdisplayPrice%3A407%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.753982300884956&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=127538&price=4.07&review=3390&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$7.80
Organic Juliet Apple
800 g
4D
4.7
(314)
$0.98/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i520072241-s1455024481.html?fs_ab=2&priceCompare=skuId%3A1455024481%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A780%3BdisplayPrice%3A780%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.777070063694268&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=20930&price=7.8&review=314&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$2.87
Red Dragonfruit 380G
380 g
2D
4.7
(3.2k)
$0.76/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i945978632-s3357702746.html?fs_ab=2&priceCompare=skuId%3A3357702746%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A287%3BdisplayPrice%3A287%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.795305164319249&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=183784&price=2.87&review=3194&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"11% OFF
$7.96
$8.95
RedMart Rock Melon Australia
850 g
5D
4.6
(3.9k)
$0.94/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i1079336111-s4144084092.html?fs_ab=2&priceCompare=skuId%3A4144084092%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A796%3BdisplayPrice%3A796%3BsinglePromotionId%3A91471632305678%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.626903553299492&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=194445&price=7.96&review=3940&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"Buy 3 For $5.95
$2.37
Red Dragonfruit 300G
300 g
3D
4.5
(6.8k)
$0.79/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303468148-s536852178.html?fs_ab=2&priceCompare=skuId%3A536852178%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A237%3BdisplayPrice%3A237%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.52804842043106&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=448267&price=2.37&review=6774&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$4.95
Gold+ Conference Pear (4 PCS)
450 g
5D
4.6
(140)
$1.10/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i1625027139-s7646766537.html?fs_ab=2&priceCompare=skuId%3A7646766537%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A495%3BdisplayPrice%3A495%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.635714285714286&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=9488&price=4.95&review=140&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$5.65
Cripps Red Apples
1 kg
8D
4.6
(1.3k)
$0.57/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301088833-s527072961.html?fs_ab=2&priceCompare=skuId%3A527072961%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A565%3BdisplayPrice%3A565%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.673964034401877&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=90785&price=5.65&review=1279&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$2.47
Cavendish Banana
700 g
3D
4.8
(24.4k)
$0.35/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i318280599-s611558185.html?fs_ab=2&priceCompare=skuId%3A611558185%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A247%3BdisplayPrice%3A247%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.840943527580982&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=1245358&price=2.47&review=24419&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"10% OFF
$5.35
$5.95
Ambrosia Apples
4 Per Pack
5D
4.8
(45)
$1.34/pc","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i305026325-s541096590.html?fs_ab=2&priceCompare=skuId%3A541096590%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A535%3BdisplayPrice%3A535%3BsinglePromotionId%3A91471728925819%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.8&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=2423&price=5.35&review=45&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$9.90
India Fresh Pomegranate Anar
500 g
5D
4.7
(135)
$1.98/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i2212063850-s12695102276.html?fs_ab=2&priceCompare=skuId%3A12695102276%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A990%3BdisplayPrice%3A990%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.762962962962963&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=10846&price=9.9&review=135&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"10% OFF
$4.00
$4.45
RedMart Navel Orange
850 g
8D
4.7
(4.7k)
$0.47/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303662240-s537294857.html?fs_ab=2&priceCompare=skuId%3A537294857%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A400%3BdisplayPrice%3A400%3BsinglePromotionId%3A91471632293833%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.763551993250369&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=218071&price=4&review=4741&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"34% OFF
$5.95
$8.95
Australia Yellow Nectarine
500 g
3D
4.6
(248)
$1.19/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i480064547-s1308456091.html?fs_ab=2&priceCompare=skuId%3A1308456091%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A595%3BdisplayPrice%3A595%3BsinglePromotionId%3A91471728997309%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.649193548387097&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=12812&price=5.95&review=248&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$5.04
Green Kiwi Fruit 6s
440 g
5D
4.6
(2.4k)
$1.15/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301108865-s527088978.html?fs_ab=2&priceCompare=skuId%3A527088978%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A504%3BdisplayPrice%3A504%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.630615640599002&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=120047&price=5.04&review=2404&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
